,time,area,count
1938,2023-03-16 08:30:00,Hillcrest,33
1939,2023-03-16 08:30:00,Little Italy,120
1940,2023-03-16 08:30:00,Marina,216
1941,2023-03-16 08:30:00,Mission Hills,20
1942,2023-03-16 08:30:00,North Park,14
1943,2023-03-16 08:30:00,University Heights,23
1944,2023-03-16 08:31:00,Bankers Hill,115
1945,2023-03-16 08:31:00,Barrio Logan,3
1946,2023-03-16 08:31:00,College,7
1947,2023-03-16 08:31:00,Columbia,100
1948,2023-03-16 08:31:00,Core,104
1949,2023-03-16 08:31:00,Cortez,8
1950,2023-03-16 08:31:00,Cortez Hill,76
1951,2023-03-16 08:31:00,East Village,276
1952,2023-03-16 08:31:00,Five Points,3
1953,2023-03-16 08:31:00,Gaslamp,36
1954,2023-03-16 08:31:00,Golden Hill,2
1955,2023-03-16 08:31:00,Hillcrest,33
1956,2023-03-16 08:31:00,Little Italy,125
1957,2023-03-16 08:31:00,Marina,218
1958,2023-03-16 08:31:00,Mission Hills,20
1959,2023-03-16 08:31:00,North Park,15
1960,2023-03-16 08:31:00,University Heights,23
1961,2023-03-16 08:32:00,Bankers Hill,116
1962,2023-03-16 08:32:00,Barrio Logan,3
1963,2023-03-16 08:32:00,College,7
1964,2023-03-16 08:32:00,Columbia,102
1965,2023-03-16 08:32:00,Core,104
1966,2023-03-16 08:32:00,Cortez,8
1967,2023-03-16 08:32:00,Cortez Hill,77
1968,2023-03-16 08:32:00,East Village,281
1969,2023-03-16 08:32:00,Five Points,3
1970,2023-03-16 08:32:00,Gaslamp,37
1971,2023-03-16 08:32:00,Golden Hill,2
1972,2023-03-16 08:32:00,Hillcrest,34
1973,2023-03-16 08:32:00,Little Italy,125
1974,2023-03-16 08:32:00,Marina,220
1975,2023-03-16 08:32:00,Mission Hills,20
1976,2023-03-16 08:32:00,North Park,15
1977,2023-03-16 08:32:00,University Heights,23
1978,2023-03-16 08:33:00,Bankers Hill,117
1979,2023-03-16 08:33:00,Barrio Logan,3
1980,2023-03-16 08:33:00,College,7
1981,2023-03-16 08:33:00,Columbia,102
1982,2023-03-16 08:33:00,Core,104
1983,2023-03-16 08:33:00,Cortez,8
1984,2023-03-16 08:33:00,Cortez Hill,79
1985,2023-03-16 08:33:00,East Village,284
1986,2023-03-16 08:33:00,Five Points,4
1987,2023-03-16 08:33:00,Gaslamp,37
1988,2023-03-16 08:33:00,Golden Hill,2
1989,2023-03-16 08:33:00,Hillcrest,35
1990,2023-03-16 08:33:00,Little Italy,127
1991,2023-03-16 08:33:00,Marina,223
1992,2023-03-16 08:33:00,Mission Hills,21
1993,2023-03-16 08:33:00,North Park,14
1994,2023-03-16 08:33:00,University Heights,23
1995,2023-03-16 08:34:00,Bankers Hill,117
1996,2023-03-16 08:34:00,Barrio Logan,3
1997,2023-03-16 08:34:00,College,7
1998,2023-03-16 08:34:00,Columbia,103
1999,2023-03-16 08:34:00,Core,105
2000,2023-03-16 08:34:00,Cortez,8
2001,2023-03-16 08:34:00,Cortez Hill,82
2002,2023-03-16 08:34:00,East Village,287
2003,2023-03-16 08:34:00,Five Points,4
2004,2023-03-16 08:34:00,Gaslamp,37
2005,2023-03-16 08:34:00,Golden Hill,2
2006,2023-03-16 08:34:00,Hillcrest,37
2007,2023-03-16 08:34:00,Little Italy,128
2008,2023-03-16 08:34:00,Marina,225
2009,2023-03-16 08:34:00,Mission Hills,21
2010,2023-03-16 08:34:00,North Park,15
2011,2023-03-16 08:34:00,University Heights,22
2012,2023-03-16 08:35:00,Bankers Hill,116
2013,2023-03-16 08:35:00,Barrio Logan,3
2014,2023-03-16 08:35:00,College,7
2015,2023-03-16 08:35:00,Columbia,105
2016,2023-03-16 08:35:00,Core,106
2017,2023-03-16 08:35:00,Cortez,8
2018,2023-03-16 08:35:00,Cortez Hill,84
2019,2023-03-16 08:35:00,East Village,292
2020,2023-03-16 08:35:00,Five Points,4
2021,2023-03-16 08:35:00,Gaslamp,38
2022,2023-03-16 08:35:00,Golden Hill,1
2023,2023-03-16 08:35:00,Hillcrest,38
2024,2023-03-16 08:35:00,Little Italy,133
2025,2023-03-16 08:35:00,Marina,227
2026,2023-03-16 08:35:00,Mission Hills,21
2027,2023-03-16 08:35:00,North Park,14
2028,2023-03-16 08:35:00,University Heights,22
2029,2023-03-16 08:36:00,Bankers Hill,116
2030,2023-03-16 08:36:00,Barrio Logan,3
2031,2023-03-16 08:36:00,College,7
2032,2023-03-16 08:36:00,Columbia,104
2033,2023-03-16 08:36:00,Core,106
2034,2023-03-16 08:36:00,Cortez,7
2035,2023-03-16 08:36:00,Cortez Hill,87
2036,2023-03-16 08:36:00,East Village,299
2037,2023-03-16 08:36:00,Five Points,4
2038,2023-03-16 08:36:00,Gaslamp,38
2039,2023-03-16 08:36:00,Golden Hill,1
2040,2023-03-16 08:36:00,Hillcrest,40
2041,2023-03-16 08:36:00,Little Italy,133
2042,2023-03-16 08:36:00,Marina,230
2043,2023-03-16 08:36:00,Mission Hills,21
2044,2023-03-16 08:36:00,North Park,14
2045,2023-03-16 08:36:00,University Heights,20
2046,2023-03-16 08:37:00,Bankers Hill,116
2047,2023-03-16 08:37:00,Barrio Logan,3
2048,2023-03-16 08:37:00,College,7
2049,2023-03-16 08:37:00,Columbia,104
2050,2023-03-16 08:37:00,Core,108
2051,2023-03-16 08:37:00,Cortez,7
2052,2023-03-16 08:37:00,Cortez Hill,87
2053,2023-03-16 08:37:00,East Village,301
2054,2023-03-16 08:37:00,Five Points,4
2055,2023-03-16 08:37:00,Gaslamp,38
2056,2023-03-16 08:37:00,Golden Hill,1
2057,2023-03-16 08:37:00,Hillcrest,40
2058,2023-03-16 08:37:00,Little Italy,135
2059,2023-03-16 08:37:00,Marina,235
2060,2023-03-16 08:37:00,Mission Hills,23
2061,2023-03-16 08:37:00,North Park,14
2062,2023-03-16 08:37:00,University Heights,20
2063,2023-03-16 08:38:00,Bankers Hill,119
2064,2023-03-16 08:38:00,Barrio Logan,3
2065,2023-03-16 08:38:00,College,7
2066,2023-03-16 08:38:00,Columbia,104
2067,2023-03-16 08:38:00,Core,108
2068,2023-03-16 08:38:00,Cortez,7
2069,2023-03-16 08:38:00,Cortez Hill,87
2070,2023-03-16 08:38:00,East Village,307
2071,2023-03-16 08:38:00,Five Points,4
2072,2023-03-16 08:38:00,Gaslamp,38
2073,2023-03-16 08:38:00,Golden Hill,1
2074,2023-03-16 08:38:00,Hillcrest,41
2075,2023-03-16 08:38:00,Little Italy,137
2076,2023-03-16 08:38:00,Marina,237
2077,2023-03-16 08:38:00,Mission Hills,24
2078,2023-03-16 08:38:00,North Park,14
2079,2023-03-16 08:38:00,University Heights,20
2080,2023-03-16 08:39:00,Bankers Hill,119
2081,2023-03-16 08:39:00,Barrio Logan,3
2082,2023-03-16 08:39:00,College,7
2083,2023-03-16 08:39:00,Columbia,103
2084,2023-03-16 08:39:00,Core,109
2085,2023-03-16 08:39:00,Cortez,7
2086,2023-03-16 08:39:00,Cortez Hill,87
2087,2023-03-16 08:39:00,East Village,308
2088,2023-03-16 08:39:00,Five Points,4
2089,2023-03-16 08:39:00,Gaslamp,38
2090,2023-03-16 08:39:00,Golden Hill,1
2091,2023-03-16 08:39:00,Hillcrest,43
2092,2023-03-16 08:39:00,Little Italy,139
2093,2023-03-16 08:39:00,Marina,237
2094,2023-03-16 08:39:00,Mission Hills,24
2095,2023-03-16 08:39:00,North Park,13
2096,2023-03-16 08:39:00,University Heights,21
2097,2023-03-16 08:40:00,Bankers Hill,121
2098,2023-03-16 08:40:00,Barrio Logan,3
2099,2023-03-16 08:40:00,College,7
2100,2023-03-16 08:40:00,Columbia,103
2101,2023-03-16 08:40:00,Core,114
2102,2023-03-16 08:40:00,Cortez,7
2103,2023-03-16 08:40:00,Cortez Hill,87
2104,2023-03-16 08:40:00,East Village,312
2105,2023-03-16 08:40:00,Five Points,4
2106,2023-03-16 08:40:00,Gaslamp,40
2107,2023-03-16 08:40:00,Golden Hill,1
2108,2023-03-16 08:40:00,Hillcrest,46
2109,2023-03-16 08:40:00,Little Italy,140
2110,2023-03-16 08:40:00,Marina,240
2111,2023-03-16 08:40:00,Mission Hills,24
2112,2023-03-16 08:40:00,North Park,13
2113,2023-03-16 08:40:00,University Heights,22
2114,2023-03-16 08:41:00,Bankers Hill,120
2115,2023-03-16 08:41:00,Barrio Logan,3
2116,2023-03-16 08:41:00,College,7
2117,2023-03-16 08:41:00,Columbia,102
2118,2023-03-16 08:41:00,Core,113
2119,2023-03-16 08:41:00,Cortez,8
2120,2023-03-16 08:41:00,Cortez Hill,88
2121,2023-03-16 08:41:00,East Village,315
2122,2023-03-16 08:41:00,Five Points,4
2123,2023-03-16 08:41:00,Gaslamp,40
2124,2023-03-16 08:41:00,Golden Hill,1
2125,2023-03-16 08:41:00,Hillcrest,52
2126,2023-03-16 08:41:00,Little Italy,143
2127,2023-03-16 08:41:00,Marina,243
2128,2023-03-16 08:41:00,Mission Hills,24
2129,2023-03-16 08:41:00,North Park,13
2130,2023-03-16 08:41:00,University Heights,22
2131,2023-03-16 08:42:00,Bankers Hill,119
2132,2023-03-16 08:42:00,Barrio Logan,3
2133,2023-03-16 08:42:00,College,7
2134,2023-03-16 08:42:00,Columbia,102
2135,2023-03-16 08:42:00,Core,113
2136,2023-03-16 08:42:00,Cortez,8
2137,2023-03-16 08:42:00,Cortez Hill,90
2138,2023-03-16 08:42:00,East Village,318
2139,2023-03-16 08:42:00,Five Points,4
2140,2023-03-16 08:42:00,Gaslamp,40
2141,2023-03-16 08:42:00,Golden Hill,1
2142,2023-03-16 08:42:00,Hillcrest,55
2143,2023-03-16 08:42:00,Little Italy,143
2144,2023-03-16 08:42:00,Marina,247
2145,2023-03-16 08:42:00,Mission Hills,26
2146,2023-03-16 08:42:00,North Park,14
2147,2023-03-16 08:42:00,University Heights,22
2148,2023-03-16 08:43:00,Bankers Hill,121
2149,2023-03-16 08:43:00,Barrio Logan,3
2150,2023-03-16 08:43:00,College,7
2151,2023-03-16 08:43:00,Columbia,102
2152,2023-03-16 08:43:00,Core,115
2153,2023-03-16 08:43:00,Cortez,8
2154,2023-03-16 08:43:00,Cortez Hill,91
2155,2023-03-16 08:43:00,East Village,320
2156,2023-03-16 08:43:00,Five Points,6
2157,2023-03-16 08:43:00,Gaslamp,42
2158,2023-03-16 08:43:00,Golden Hill,1
2159,2023-03-16 08:43:00,Hillcrest,55
2160,2023-03-16 08:43:00,Little Italy,145
2161,2023-03-16 08:43:00,Marina,251
2162,2023-03-16 08:43:00,Mission Hills,26
2163,2023-03-16 08:43:00,North Park,15
2164,2023-03-16 08:43:00,University Heights,22
2165,2023-03-16 08:44:00,Bankers Hill,119
2166,2023-03-16 08:44:00,Barrio Logan,3
2167,2023-03-16 08:44:00,College,7
2168,2023-03-16 08:44:00,Columbia,102
2169,2023-03-16 08:44:00,Core,116
2170,2023-03-16 08:44:00,Cortez,9
2171,2023-03-16 08:44:00,Cortez Hill,92
2172,2023-03-16 08:44:00,East Village,325
2173,2023-03-16 08:44:00,Five Points,6
2174,2023-03-16 08:44:00,Gaslamp,43
2175,2023-03-16 08:44:00,Golden Hill,1
2176,2023-03-16 08:44:00,Hillcrest,55
2177,2023-03-16 08:44:00,Little Italy,145
2178,2023-03-16 08:44:00,Marina,252
2179,2023-03-16 08:44:00,Mission Hills,27
2180,2023-03-16 08:44:00,North Park,15
2181,2023-03-16 08:44:00,University Heights,22
2182,2023-03-16 08:45:00,Bankers Hill,119
2183,2023-03-16 08:45:00,Barrio Logan,3
2184,2023-03-16 08:45:00,College,7
2185,2023-03-16 08:45:00,Columbia,104
2186,2023-03-16 08:45:00,Core,116
2187,2023-03-16 08:45:00,Cortez,9
2188,2023-03-16 08:45:00,Cortez Hill,92
2189,2023-03-16 08:45:00,East Village,327
2190,2023-03-16 08:45:00,Five Points,6
2191,2023-03-16 08:45:00,Gaslamp,45
2192,2023-03-16 08:45:00,Golden Hill,1
2193,2023-03-16 08:45:00,Hillcrest,56
2194,2023-03-16 08:45:00,Little Italy,145
2195,2023-03-16 08:45:00,Marina,256
2196,2023-03-16 08:45:00,Mission Hills,27
2197,2023-03-16 08:45:00,North Park,16
2198,2023-03-16 08:45:00,University Heights,22
2199,2023-03-16 08:46:00,Bankers Hill,120
2200,2023-03-16 08:46:00,Barrio Logan,3
2201,2023-03-16 08:46:00,College,7
2202,2023-03-16 08:46:00,Columbia,105
2203,2023-03-16 08:46:00,Core,118
2204,2023-03-16 08:46:00,Cortez,10
2205,2023-03-16 08:46:00,Cortez Hill,92
2206,2023-03-16 08:46:00,East Village,332
2207,2023-03-16 08:46:00,Five Points,5
2208,2023-03-16 08:46:00,Gaslamp,45
2209,2023-03-16 08:46:00,Golden Hill,1
2210,2023-03-16 08:46:00,Hillcrest,55
2211,2023-03-16 08:46:00,Little Italy,146
2212,2023-03-16 08:46:00,Marina,257
2213,2023-03-16 08:46:00,Mission Hills,26
2214,2023-03-16 08:46:00,North Park,17
2215,2023-03-16 08:46:00,University Heights,22
2216,2023-03-16 08:47:00,Bankers Hill,121
2217,2023-03-16 08:47:00,Barrio Logan,3
2218,2023-03-16 08:47:00,College,7
2219,2023-03-16 08:47:00,Columbia,105
2220,2023-03-16 08:47:00,Core,121
2221,2023-03-16 08:47:00,Cortez,10
2222,2023-03-16 08:47:00,Cortez Hill,93
2223,2023-03-16 08:47:00,East Village,335
2224,2023-03-16 08:47:00,Five Points,5
2225,2023-03-16 08:47:00,Gaslamp,45
2226,2023-03-16 08:47:00,Golden Hill,1
2227,2023-03-16 08:47:00,Hillcrest,57
2228,2023-03-16 08:47:00,Little Italy,146
2229,2023-03-16 08:47:00,Marina,259
2230,2023-03-16 08:47:00,Mission Hills,26
2231,2023-03-16 08:47:00,North Park,17
2232,2023-03-16 08:47:00,University Heights,22
2233,2023-03-16 08:48:00,Bankers Hill,119
2234,2023-03-16 08:48:00,Barrio Logan,3
2235,2023-03-16 08:48:00,College,7
2236,2023-03-16 08:48:00,Columbia,104
2237,2023-03-16 08:48:00,Core,121
2238,2023-03-16 08:48:00,Cortez,9
2239,2023-03-16 08:48:00,Cortez Hill,93
2240,2023-03-16 08:48:00,East Village,339
2241,2023-03-16 08:48:00,Five Points,4
2242,2023-03-16 08:48:00,Gaslamp,45
2243,2023-03-16 08:48:00,Golden Hill,1
2244,2023-03-16 08:48:00,Hillcrest,57
2245,2023-03-16 08:48:00,Little Italy,150
2246,2023-03-16 08:48:00,Marina,262
2247,2023-03-16 08:48:00,Mission Hills,26
2248,2023-03-16 08:48:00,North Park,17
2249,2023-03-16 08:48:00,University Heights,23
2250,2023-03-16 08:49:00,Bankers Hill,121
2251,2023-03-16 08:49:00,Barrio Logan,3
2252,2023-03-16 08:49:00,College,7
2253,2023-03-16 08:49:00,Columbia,107
2254,2023-03-16 08:49:00,Core,125
2255,2023-03-16 08:49:00,Cortez,9
2256,2023-03-16 08:49:00,Cortez Hill,96
2257,2023-03-16 08:49:00,East Village,341
2258,2023-03-16 08:49:00,Five Points,4
2259,2023-03-16 08:49:00,Gaslamp,46
2260,2023-03-16 08:49:00,Golden Hill,1
2261,2023-03-16 08:49:00,Hillcrest,59
2262,2023-03-16 08:49:00,Little Italy,152
2263,2023-03-16 08:49:00,Marina,267
2264,2023-03-16 08:49:00,Mission Hills,26
2265,2023-03-16 08:49:00,North Park,19
2266,2023-03-16 08:49:00,University Heights,23
2267,2023-03-16 08:50:00,Bankers Hill,123
2268,2023-03-16 08:50:00,Barrio Logan,3
2269,2023-03-16 08:50:00,College,7
2270,2023-03-16 08:50:00,Columbia,107
2271,2023-03-16 08:50:00,Core,127
2272,2023-03-16 08:50:00,Cortez,9
2273,2023-03-16 08:50:00,Cortez Hill,96
2274,2023-03-16 08:50:00,East Village,348
2275,2023-03-16 08:50:00,Five Points,5
2276,2023-03-16 08:50:00,Gaslamp,47
2277,2023-03-16 08:50:00,Golden Hill,1
2278,2023-03-16 08:50:00,Hillcrest,61
2279,2023-03-16 08:50:00,Little Italy,156
2280,2023-03-16 08:50:00,Marina,269
2281,2023-03-16 08:50:00,Mission Hills,26
2282,2023-03-16 08:50:00,North Park,19
2283,2023-03-16 08:50:00,Talmadge,1
2284,2023-03-16 08:50:00,University Heights,23
2285,2023-03-16 08:51:00,Bankers Hill,124
2286,2023-03-16 08:51:00,Barrio Logan,3
2287,2023-03-16 08:51:00,College,7
2288,2023-03-16 08:51:00,Columbia,109
2289,2023-03-16 08:51:00,Core,128
2290,2023-03-16 08:51:00,Cortez,9
2291,2023-03-16 08:51:00,Cortez Hill,97
2292,2023-03-16 08:51:00,East Village,350
2293,2023-03-16 08:51:00,Five Points,4
2294,2023-03-16 08:51:00,Gaslamp,47
2295,2023-03-16 08:51:00,Golden Hill,1
2296,2023-03-16 08:51:00,Hillcrest,65
2297,2023-03-16 08:51:00,Little Italy,158
2298,2023-03-16 08:51:00,Marina,272
2299,2023-03-16 08:51:00,Mission Hills,26
2300,2023-03-16 08:51:00,North Park,20
2301,2023-03-16 08:51:00,Talmadge,1
2302,2023-03-16 08:51:00,University Heights,23
2303,2023-03-16 08:52:00,Bankers Hill,130
2304,2023-03-16 08:52:00,Barrio Logan,3
2305,2023-03-16 08:52:00,College,7
2306,2023-03-16 08:52:00,Columbia,108
2307,2023-03-16 08:52:00,Core,130
2308,2023-03-16 08:52:00,Cortez,9
2309,2023-03-16 08:52:00,Cortez Hill,96
2310,2023-03-16 08:52:00,East Village,356
2311,2023-03-16 08:52:00,Five Points,4
2312,2023-03-16 08:52:00,Gaslamp,47
2313,2023-03-16 08:52:00,Golden Hill,1
2314,2023-03-16 08:52:00,Hillcrest,68
2315,2023-03-16 08:52:00,Little Italy,160
2316,2023-03-16 08:52:00,Marina,273
2317,2023-03-16 08:52:00,Mission Hills,25
2318,2023-03-16 08:52:00,North Park,20
2319,2023-03-16 08:52:00,Talmadge,1
2320,2023-03-16 08:52:00,University Heights,23
2321,2023-03-16 08:53:00,Bankers Hill,133
2322,2023-03-16 08:53:00,Barrio Logan,3
2323,2023-03-16 08:53:00,College,7
2324,2023-03-16 08:53:00,Columbia,109
2325,2023-03-16 08:53:00,Core,134
2326,2023-03-16 08:53:00,Cortez,9
2327,2023-03-16 08:53:00,Cortez Hill,96
2328,2023-03-16 08:53:00,East Village,361
2329,2023-03-16 08:53:00,Five Points,4
2330,2023-03-16 08:53:00,Gaslamp,48
2331,2023-03-16 08:53:00,Golden Hill,1
2332,2023-03-16 08:53:00,Hillcrest,69
2333,2023-03-16 08:53:00,Little Italy,165
2334,2023-03-16 08:53:00,Marina,277
2335,2023-03-16 08:53:00,Mission Hills,25
2336,2023-03-16 08:53:00,North Park,20
2337,2023-03-16 08:53:00,Talmadge,2
2338,2023-03-16 08:53:00,University Heights,23
2339,2023-03-16 08:54:00,Bankers Hill,136
2340,2023-03-16 08:54:00,Barrio Logan,3
2341,2023-03-16 08:54:00,College,6
2342,2023-03-16 08:54:00,Columbia,110
2343,2023-03-16 08:54:00,Core,137
2344,2023-03-16 08:54:00,Cortez,9
2345,2023-03-16 08:54:00,Cortez Hill,97
2346,2023-03-16 08:54:00,East Village,366
2347,2023-03-16 08:54:00,Five Points,5
2348,2023-03-16 08:54:00,Gaslamp,48
2349,2023-03-16 08:54:00,Golden Hill,1
2350,2023-03-16 08:54:00,Hillcrest,73
2351,2023-03-16 08:54:00,Little Italy,169
2352,2023-03-16 08:54:00,Marina,279
2353,2023-03-16 08:54:00,Mission Hills,26
2354,2023-03-16 08:54:00,North Park,21
2355,2023-03-16 08:54:00,Talmadge,2
2356,2023-03-16 08:54:00,University Heights,23
2357,2023-03-16 08:55:00,Bankers Hill,136
2358,2023-03-16 08:55:00,Barrio Logan,3
2359,2023-03-16 08:55:00,College,6
2360,2023-03-16 08:55:00,Columbia,112
2361,2023-03-16 08:55:00,Core,135
2362,2023-03-16 08:55:00,Cortez,9
2363,2023-03-16 08:55:00,Cortez Hill,98
2364,2023-03-16 08:55:00,East Village,367
2365,2023-03-16 08:55:00,Five Points,4
2366,2023-03-16 08:55:00,Gaslamp,49
2367,2023-03-16 08:55:00,Golden Hill,1
2368,2023-03-16 08:55:00,Hillcrest,73
2369,2023-03-16 08:55:00,Little Italy,173
2370,2023-03-16 08:55:00,Marina,281
2371,2023-03-16 08:55:00,Mission Hills,26
2372,2023-03-16 08:55:00,North Park,22
2373,2023-03-16 08:55:00,Talmadge,2
2374,2023-03-16 08:55:00,University Heights,23
2375,2023-03-16 08:56:00,Bankers Hill,137
2376,2023-03-16 08:56:00,Barrio Logan,3
2377,2023-03-16 08:56:00,College,6
2378,2023-03-16 08:56:00,Columbia,112
2379,2023-03-16 08:56:00,Core,136
2380,2023-03-16 08:56:00,Cortez,10
2381,2023-03-16 08:56:00,Cortez Hill,100
2382,2023-03-16 08:56:00,East Village,373
2383,2023-03-16 08:56:00,Five Points,4
2384,2023-03-16 08:56:00,Gaslamp,50
2385,2023-03-16 08:56:00,Golden Hill,1
2386,2023-03-16 08:56:00,Hillcrest,79
2387,2023-03-16 08:56:00,Little Italy,180
2388,2023-03-16 08:56:00,Marina,282
2389,2023-03-16 08:56:00,Mission Hills,28
2390,2023-03-16 08:56:00,North Park,22
2391,2023-03-16 08:56:00,Talmadge,2
2392,2023-03-16 08:56:00,University Heights,23
2393,2023-03-16 08:57:00,Bankers Hill,137
2394,2023-03-16 08:57:00,Barrio Logan,3
2395,2023-03-16 08:57:00,College,6
2396,2023-03-16 08:57:00,Columbia,112
2397,2023-03-16 08:57:00,Core,135
2398,2023-03-16 08:57:00,Cortez,11
2399,2023-03-16 08:57:00,Cortez Hill,101
2400,2023-03-16 08:57:00,East Village,381
2401,2023-03-16 08:57:00,Five Points,4
2402,2023-03-16 08:57:00,Gaslamp,50
2403,2023-03-16 08:57:00,Golden Hill,1
2404,2023-03-16 08:57:00,Hillcrest,79
2405,2023-03-16 08:57:00,Little Italy,181
2406,2023-03-16 08:57:00,Marina,286
2407,2023-03-16 08:57:00,Mission Hills,29
2408,2023-03-16 08:57:00,North Park,22
2409,2023-03-16 08:57:00,Talmadge,2
2410,2023-03-16 08:57:00,University Heights,23
2411,2023-03-16 08:58:00,Bankers Hill,144
2412,2023-03-16 08:58:00,Barrio Logan,3
2413,2023-03-16 08:58:00,College,5
2414,2023-03-16 08:58:00,Columbia,116
2415,2023-03-16 08:58:00,Core,137
2416,2023-03-16 08:58:00,Cortez,11
2417,2023-03-16 08:58:00,Cortez Hill,102
2418,2023-03-16 08:58:00,East Village,386
2419,2023-03-16 08:58:00,Five Points,4
2420,2023-03-16 08:58:00,Gaslamp,50
2421,2023-03-16 08:58:00,Golden Hill,1
2422,2023-03-16 08:58:00,Hillcrest,80
2423,2023-03-16 08:58:00,Little Italy,188
2424,2023-03-16 08:58:00,Marina,288
2425,2023-03-16 08:58:00,Mission Hills,29
2426,2023-03-16 08:58:00,North Park,22
2427,2023-03-16 08:58:00,Talmadge,2
2428,2023-03-16 08:58:00,University Heights,24
2429,2023-03-16 08:59:00,Bankers Hill,148
2430,2023-03-16 08:59:00,Barrio Logan,3
2431,2023-03-16 08:59:00,College,5
2432,2023-03-16 08:59:00,Columbia,117
2433,2023-03-16 08:59:00,Core,138
2434,2023-03-16 08:59:00,Cortez,11
2435,2023-03-16 08:59:00,Cortez Hill,105
2436,2023-03-16 08:59:00,East Village,391
2437,2023-03-16 08:59:00,Five Points,4
2438,2023-03-16 08:59:00,Gaslamp,51
2439,2023-03-16 08:59:00,Golden Hill,1
2440,2023-03-16 08:59:00,Hillcrest,81
2441,2023-03-16 08:59:00,Little Italy,191
2442,2023-03-16 08:59:00,Marina,290
2443,2023-03-16 08:59:00,Mission Hills,30
2444,2023-03-16 08:59:00,North Park,22
2445,2023-03-16 08:59:00,Talmadge,2
2446,2023-03-16 08:59:00,University Heights,25
2447,2023-03-16 09:00:00,Bankers Hill,142
2448,2023-03-16 09:00:00,Barrio Logan,2
2449,2023-03-16 09:00:00,College,5
2450,2023-03-16 09:00:00,Columbia,111
2451,2023-03-16 09:00:00,Core,128
2452,2023-03-16 09:00:00,Cortez,11
2453,2023-03-16 09:00:00,Cortez Hill,103
2454,2023-03-16 09:00:00,East Village,385
2455,2023-03-16 09:00:00,Five Points,5
2456,2023-03-16 09:00:00,Gaslamp,50
2457,2023-03-16 09:00:00,Golden Hill,1
2458,2023-03-16 09:00:00,Hillcrest,80
2459,2023-03-16 09:00:00,Little Italy,180
2460,2023-03-16 09:00:00,Marina,285
2461,2023-03-16 09:00:00,Mission Hills,30
2462,2023-03-16 09:00:00,North Park,20
2463,2023-03-16 09:00:00,Talmadge,2
2464,2023-03-16 09:00:00,University Heights,24
2465,2023-03-16 09:01:00,Bankers Hill,146
2466,2023-03-16 09:01:00,Barrio Logan,2
2467,2023-03-16 09:01:00,College,5
2468,2023-03-16 09:01:00,Columbia,110
2469,2023-03-16 09:01:00,Core,128
2470,2023-03-16 09:01:00,Cortez,12
2471,2023-03-16 09:01:00,Cortez Hill,104
2472,2023-03-16 09:01:00,East Village,393
2473,2023-03-16 09:01:00,Five Points,5
2474,2023-03-16 09:01:00,Gaslamp,50
2475,2023-03-16 09:01:00,Golden Hill,1
2476,2023-03-16 09:01:00,Hillcrest,82
2477,2023-03-16 09:01:00,Little Italy,180
2478,2023-03-16 09:01:00,Marina,288
2479,2023-03-16 09:01:00,Mission Hills,30
2480,2023-03-16 09:01:00,North Park,20
2481,2023-03-16 09:01:00,Talmadge,3
2482,2023-03-16 09:01:00,University Heights,24
2483,2023-03-16 09:02:00,Bankers Hill,150
2484,2023-03-16 09:02:00,Barrio Logan,2
2485,2023-03-16 09:02:00,College,5
2486,2023-03-16 09:02:00,Columbia,109
2487,2023-03-16 09:02:00,Core,129
2488,2023-03-16 09:02:00,Cortez,12
2489,2023-03-16 09:02:00,Cortez Hill,104
2490,2023-03-16 09:02:00,East Village,398
2491,2023-03-16 09:02:00,Five Points,5
2492,2023-03-16 09:02:00,Gaslamp,52
2493,2023-03-16 09:02:00,Golden Hill,1
2494,2023-03-16 09:02:00,Hillcrest,83
2495,2023-03-16 09:02:00,Little Italy,184
2496,2023-03-16 09:02:00,Marina,291
2497,2023-03-16 09:02:00,Mission Hills,28
2498,2023-03-16 09:02:00,North Park,19
2499,2023-03-16 09:02:00,Talmadge,3
2500,2023-03-16 09:02:00,University Heights,24
2501,2023-03-16 09:03:00,Bankers Hill,152
2502,2023-03-16 09:03:00,Barrio Logan,2
